c_personid,c_name,c_name_chn,c_index_year,c_index_year_type_code,c_index_year_source_id,c_female,c_index_addr_id,c_index_addr_type_code,c_ethnicity_code,c_household_status_code,c_tribe,c_birthyear,c_by_nh_code,c_by_nh_year,c_by_range,c_deathyear,c_dy_nh_code,c_dy_nh_year,c_dy_range,c_death_age,c_death_age_range,c_fl_earliest_year,c_fl_ey_nh_code,c_fl_ey_nh_year,c_fl_ey_notes,c_fl_latest_year,c_fl_ly_nh_code,c_fl_ly_nh_year,c_fl_ly_notes,c_surname,c_surname_chn,c_mingzi,c_mingzi_chn,c_dy,c_choronym_code,c_notes,c_by_intercalary,c_dy_intercalary,c_by_month,c_dy_month,c_by_day,c_dy_day,c_by_day_gz,c_dy_day_gz,c_surname_proper,c_mingzi_proper,c_name_proper,c_surname_rm,c_mingzi_rm,c_name_rm,c_created_by,c_modified_by,c_self_bio,c_created_date,c_modified_date
72477,Fang Lu,方騄,1826.0,1.0,,0.0,7654.0,1.0,0.0,0.0,,1826.0,664.0,6.0,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Lu,騄,20.0,0.0,《清代人物生卒年表》定其生卒年為道光6年~？。 【參考《清代人物生卒年表》#2377.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72478,Fang Zhu,方鑄,1850.0,1.0,,0.0,7706.0,1.0,0.0,0.0,,1850.0,664.0,30.0,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Zhu,鑄,20.0,0.0,《清代人物生卒年表》定其生卒年為道光30年~？。 《清代人物生卒年表》原注：「方鑄會試卷履歷作咸豐元年（1851）生。」 【參考《清代人物生卒年表》#2379.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72479,Fang Kai,方楷,1839.0,1.0,,0.0,7531.0,1.0,0.0,0.0,,1839.0,664.0,19.0,,1891.0,667.0,17.0,,53.0,,,0.0,,,,0.0,,,Fang,方,Kai,楷,20.0,0.0,《清代人物生卒年表》定其生卒年為道光19年~光緒17年。 【參考《清代人物生卒年表》#2380.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72480,Fang Zhao,方照,1801.0,1.0,,0.0,7603.0,1.0,0.0,0.0,,1801.0,663.0,6.0,,1843.0,664.0,23.0,,43.0,,,0.0,,,,0.0,,,Fang,方,Zhao,照,20.0,0.0,《清代人物生卒年表》定其生卒年為嘉慶6年~道光23年。 【參考《清代人物生卒年表》#2381.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72481,Fang Yun,方筠,1777.0,1.0,,1.0,7544.0,1.0,0.0,0.0,,1777.0,662.0,42.0,,1829.0,664.0,9.0,,53.0,-1.0,,0.0,,,,0.0,,,Fang,方,Yun,筠,20.0,0.0,《清代人物生卒年表》定其生卒年為乾隆42年~道光9年。 【參考《清代人物生卒年表》#2382.】顧國榮聘室﹐未嫁顧卒﹐筠歸顧孝養。以貞節賜旌。,0.0,0.0,,,,,,,,, ,,, ,load,Hongsu Wang,0.0,2010-10-14 00:00:00,2022-02-19 00:00:00
72482,Fang Lian,方廉,1734.0,1.0,,0.0,7755.0,1.0,0.0,0.0,,1734.0,661.0,12.0,,1758.0,662.0,23.0,,25.0,,,0.0,,,,0.0,,,Fang,方,Lian,廉,20.0,0.0,《清代人物生卒年表》定其生卒年為雍正12年~乾隆23年。 【參考《清代人物生卒年表》#2383.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72483,Fang Mei,方槑,1714.0,1.0,,0.0,7624.0,1.0,0.0,0.0,,1714.0,660.0,53.0,,1762.0,662.0,27.0,,49.0,,,0.0,,,,0.0,,,Fang,方,Mei,槑,20.0,0.0,《清代人物生卒年表》定其生卒年為康熙53年~乾隆27年。 【參考《清代人物生卒年表》#2384.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72484,Fang Ye,方熀,1865.0,1.0,,0.0,7755.0,1.0,0.0,0.0,,1865.0,666.0,4.0,,1915.0,669.0,4.0,,51.0,,,0.0,,,,0.0,,,Fang,方,Ye,熀,21.0,0.0,《清代人物生卒年表》定其生卒年為同治4年~中華民國4年。 【參考《清代人物生卒年表》#2385.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72485,Fang Xiong,方熊,1783.0,1.0,,0.0,7546.0,1.0,0.0,0.0,,1783.0,662.0,48.0,,1860.0,665.0,10.0,,78.0,,,0.0,,,,0.0,,,Fang,方,Xiong,熊,20.0,0.0,《清代人物生卒年表》定其生卒年為乾隆48年~咸豐10年。 【參考《清代人物生卒年表》#2386.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72486,Fang Zhen,方震,1780.0,1.0,,0.0,7749.0,1.0,0.0,0.0,,1780.0,662.0,45.0,,1831.0,664.0,11.0,,52.0,,,0.0,,,,0.0,,,Fang,方,Zhen,震,20.0,0.0,《清代人物生卒年表》定其生卒年為乾隆45年~道光11年。 【參考《清代人物生卒年表》#2388.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72487,Fang Shu,方澍,1867.0,29.0,,0.0,7697.0,1.0,0.0,0.0,,,0.0,,,1930.0,669.0,19.0,,,,,0.0,,,,0.0,,,Fang,方,Shu,澍,21.0,0.0,Index year algorithmically generated: Rule 2; 《清代人物生卒年表》定其生卒年為？~中華民國19年。 【參考《清代人物生卒年表》#2391.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72488,Fang Zhuo,方擢,1650.0,1.0,,0.0,7755.0,1.0,0.0,0.0,,1650.0,659.0,7.0,,1699.0,660.0,38.0,,50.0,,,0.0,,,,0.0,,,Fang,方,Zhuo,擢,20.0,0.0,《清代人物生卒年表》定其生卒年為順治7年~康熙38年。 【參考《清代人物生卒年表》#2393.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72489,Fang Yugu,方於穀,1757.0,1.0,,0.0,7706.0,1.0,0.0,0.0,,1757.0,662.0,22.0,,1834.0,664.0,14.0,,78.0,,,0.0,,,,0.0,,,Fang,方,Yugu,於穀,20.0,0.0,《清代人物生卒年表》定其生卒年為乾隆22年~道光14年。 【參考《清代人物生卒年表》#2395.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72490,Fang Shigan,方士淦,1787.0,1.0,,0.0,7730.0,1.0,0.0,0.0,,1787.0,662.0,52.0,,1848.0,664.0,28.0,,62.0,,,0.0,,,,0.0,,,Fang,方,Shigan,士淦,20.0,0.0,《清代人物生卒年表》定其生卒年為乾隆52年~道光28年。 【參考《清代人物生卒年表》#2397.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72491,Fang Shinai,方士鼐,1803.0,1.0,,0.0,7730.0,1.0,0.0,0.0,,1803.0,663.0,8.0,,1857.0,665.0,7.0,,55.0,,,0.0,,,,0.0,,,Fang,方,Shinai,士鼐,20.0,0.0,《清代人物生卒年表》定其生卒年為嘉慶8年~咸豐7年。 【參考《清代人物生卒年表》#2398.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72492,Fang Shilin,方士麟,1651.0,1.0,,0.0,7602.0,1.0,0.0,0.0,,1651.0,659.0,8.0,,1686.0,660.0,25.0,,36.0,,,0.0,,,,0.0,,,Fang,方,Shilin,士麟,20.0,0.0,《清代人物生卒年表》定其生卒年為順治8年~康熙25年。 【參考《清代人物生卒年表》#2399.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
72493,Fang Dachun,方大淳,1806.0,1.0,,0.0,8343.0,1.0,0.0,0.0,,1806.0,663.0,11.0,,1835.0,664.0,15.0,,30.0,,,0.0,,,,0.0,,,Fang,方,Dachun,大淳,20.0,0.0,《清代人物生卒年表》定其生卒年為嘉慶11年~道光15年。 《清代人物生卒年表》原注：「方大淳會試卷履歷生年作嘉慶十四年（1809）。」 【參考《清代人物生卒年表》#2400.】,0.0,0.0,,,,,,,,,,,,,load,,0.0,2010-10-14 00:00:00,
